"month","day","system","year","date","julian","adj_adults","adj_jacks","ttl_adj_adults","ttl_adj_jacks","cum_adj_adults","cum_adj_jacks","prop_ttl_adult","prop_ttl_jack","cum_prop_adult","cum_prop_jack","stop.seq","d.m"
10,10,"Sproat Lake",2019,2019-10-10,283,6,5,91248,38108,91001,37934,6.57548658600736e-05,0.000131206045974599,0.997293091355427,0.995434029600084,">99% date","10-October"
10,10,"Great Central Lake",2018,2018-10-10,283,0.91,0.09,36417.81,2201.98,36387.84,2198.92,2.49877738392287e-05,4.08723058338405e-05,0.999177051008833,0.998610341601649,">99% date","10-October"
10,10,"Sproat Lake",2018,2018-10-10,283,1.81,0.19,146311.7,11500.62,146222.89,11491.24,1.23708493579119e-05,1.65208484412145e-05,0.999393008214654,0.999184391798007,">99% date","10-October"
10,10,"Great Central Lake",2017,2017-10-10,283,0.69,0.32,125845.74,12971.26,125832,12964.96,5.48290311614839e-06,2.46699241245646e-05,0.999890818711861,0.999514310868798,">99% date","10-October"
10,10,"Sproat Lake",2017,2017-10-10,283,0,0,142683.87,153787.81,142623.78,153632.88,0,0,0.999578859194105,0.998992572948402,">99% date","10-October"
10,9,"Great Central Lake",2016,2016-10-09,283,0,0,220952.45,3409.81,220952.45,3409.81,0,0,1,1,">99% date","9-October"
10,9,"Sproat Lake",2016,2016-10-09,283,26.6,1.4,211925.58,21227.17,211856.23,21223.52,0.000125515758881018,6.59532099662838e-05,0.999672762485774,0.999828050559731,">99% date","9-October"
10,10,"Great Central Lake",2015,2015-10-10,283,505.83,1.17,417774.43,9764.64,414169.39,9764.64,0.00121077300015705,0.000119820085533107,0.991370845745634,1,">99% date","10-October"
10,10,"Sproat Lake",2015,2015-10-10,283,103.09,1.91,312265.28,17982.29,308195.69,17906.84,0.000330135966444941,0.000106215615475003,0.986967523254587,0.995804205137388,">50% date","10-October"
10,10,"Great Central Lake",2014,2014-10-10,283,18,3,110050.257727273,60880.994,109764.257727273,60756.994,0.000163561634218138,4.92764622075651e-05,0.997401187367423,0.997963239562087,">99% date","10-October"
10,10,"Sproat Lake",2014,2014-10-10,283,241.482517482517,26.1398601398601,278393.240408221,108596.853196603,273543.352964068,106778.504323254,0.000867415161116772,0.000240705502695706,0.982579004299668,0.983255970870013,">50% date","10-October"
10,10,"Great Central Lake",2013,2013-10-10,283,4,6,76964,107768.5,76915.5,107693,5.19723507094226e-05,5.56748957255599e-05,0.999369835247648,0.999299424228787,">99% date","10-October"
10,10,"Sproat Lake",2013,2013-10-10,283,26,32,203377.79521281,264347.291245978,202921.79521281,263975.291245978,0.000127840898131451,0.000121052876498831,0.997757867325079,0.998592760310701,">99% date","10-October"
10,9,"Great Central Lake",2012,2012-10-09,283,0,0,146503,2841,146494,2841,0,0,0.999938567810898,1,">99% date","9-October"
10,9,"Sproat Lake",2012,2012-10-09,283,0,0,190112,39269,190112,NA,0,0,1,NA,">99% date","9-October"
10,10,"Great Central Lake",2011,2011-10-10,283,1,0,436044,9776,435990,9776,2.29334654300942e-06,0,0.999876159286678,1,">99% date","10-October"
10,10,"Sproat Lake",2011,2011-10-10,283,0,NA,406302,32912,406302,NA,0,NA,1,NA,">99% date","10-October"
10,10,"Great Central Lake",2010,2010-10-10,283,23.5854725576687,1.27749229188078,323555.945404585,24843.1829393628,323399.536481307,24841.9054470709,7.28945732342413e-05,5.14222471009002e-05,0.999516593882762,0.999948577752899,">99% date","10-October"
10,10,"Sproat Lake",2010,2010-10-10,283,44,19,358235,98201,358206,98188,0.0001228244029757,0.00019348071811896,0.999919047552584,0.999867618456024,">99% date","10-October"
10,10,"Great Central Lake",2009,2009-10-10,283,28.1518271754492,2,196870.770003399,25370.5176615247,195355.614340164,25295.2002012072,0.000142996480254348,7.88316591203447e-05,0.99230380587627,0.997031299821222,">99% date","10-October"
10,10,"Sproat Lake",2009,2009-10-10,283,4,0,156615,21216,156613,21216,2.5540337770967e-05,0,0.999987229831115,1,">99% date","10-October"
10,9,"Great Central Lake",2008,2008-10-09,283,0,0,61164.75,12859.2567567568,61161.75,12859.2567567568,0,0,0.999950952141552,1,">99% date","9-October"
10,9,"Sproat Lake",2008,2008-10-09,283,0,0,89694,27150,89694,27150,0,0,1,1,">99% date","9-October"
10,10,"Great Central Lake",2007,2007-10-10,283,0,0,69588.6666666667,7055,69576.6666666667,7053.33333333333,0,0,0.999827558127281,0.999763760926057,">99% date","10-October"
10,10,"Sproat Lake",2007,2007-10-10,283,0,0,60893,11082,60893,NA,0,0,1,NA,">99% date","10-October"
10,10,"Great Central Lake",2006,2006-10-10,283,2.02082482645978,0,133723.729685586,2039,133487.148223765,NA,1.51119388549152e-05,0,0.99823081914947,NA,">99% date","10-October"
10,10,"Sproat Lake",2006,2006-10-10,283,0,NA,61551,1806,61551,NA,0,NA,1,NA,">99% date","10-October"
10,10,"Great Central Lake",2005,2005-10-10,283,16.0126113502152,2,181291.424381944,12714.6666666667,181172.324391953,NA,8.8325255344014e-05,0.000157298657718121,0.999343046752503,NA,">99% date","10-October"
10,10,"Sproat Lake",2005,2005-10-10,283,9,0,134079,16489,133953,NA,6.71246056429418e-05,0,0.999060255520999,NA,">99% date","10-October"
10,9,"Great Central Lake",2004,2004-10-09,283,1363,72,214851,9559,204237,NA,0.00634393137569758,0.0075321686368867,0.950598321627547,NA,">50% date","9-October"
10,9,"Sproat Lake",2004,2004-10-09,283,258,99,133765,16182,131089,NA,0.00192875565357156,0.00611790878754171,0.979994766942025,NA,">50% date","9-October"
10,10,"Great Central Lake",2003,2003-10-10,283,645.809273164637,67.4013157894737,244873.545564123,5477.08514374183,241338.681903952,NA,0.00263731744348646,0.0123060558710662,0.985564534331269,NA,">50% date","10-October"
10,10,"Sproat Lake",2003,2003-10-10,283,332,19,172530,16471,171212,NA,0.00192430301976468,0.00115354259000668,0.992360748855272,NA,">99% date","10-October"
10,10,"Great Central Lake",2002,2002-10-10,283,1026.47424168629,87.703060036881,268316.303142842,16539.4775212115,262401.661158363,NA,0.00382561264322365,0.00530264997333827,0.977956456930871,NA,">50% date","10-October"
10,10,"Sproat Lake",2002,2002-10-10,283,573,7,203443,16746,197688,NA,0.00281651371637264,0.000418010271109519,0.971711978293674,NA,">50% date","10-October"
10,10,"Great Central Lake",2001,2001-10-10,283,426.32882396177,21.7172602068031,341971.470746463,66855.391496774,335290.093052651,NA,0.00124667950525572,0.000324839324407382,0.980462178089804,NA,">50% date","10-October"
10,10,"Sproat Lake",2001,2001-10-10,283,44,44,188652,182866,186688,NA,0.000233233678943239,0.000240613345291087,0.989589296694443,NA,">50% date","10-October"
10,9,"Great Central Lake",2000,2000-10-09,283,0,NA,61461,10204,61438,NA,0,NA,0.999625778949252,NA,">99% date","9-October"
10,9,"Sproat Lake",2000,2000-10-09,283,0,0,104636,21703,104547,21703,0,0,0.999149432317749,1,">99% date","9-October"
10,10,"Great Central Lake",1999,1999-10-10,283,10,NA,211111.279276675,0,211036.279276675,NA,4.73683833202222e-05,NA,0.999644737125098,NA,">99% date","10-October"
10,10,"Sproat Lake",1999,1999-10-10,283,0,NA,158358.47664386,11277.4577819465,158358.47664386,NA,0,NA,1,NA,">99% date","10-October"
10,10,"Great Central Lake",1998,1998-10-10,283,1114,109,240635,33378,228742,31867,0.00462941799821306,0.00326562406375457,0.95057659941405,0.954730660914375,">50% date","10-October"
10,10,"Sproat Lake",1998,1998-10-10,283,1633,368,196597,77417,188286,NA,0.00830633224311663,0.00475347791828668,0.957725702833716,NA,">50% date","10-October"
10,10,"Great Central Lake",1997,1997-10-10,283,1,NA,171894.455586796,0,171878.455586796,NA,5.81752329699234e-06,NA,0.999906919627248,NA,">99% date","10-October"
10,9,"Great Central Lake",1996,1996-10-09,283,21,NA,165025,0,164817,NA,0.000127253446447508,NA,0.998739584911377,NA,">99% date","9-October"
10,9,"Sproat Lake",1996,1996-10-09,283,75,NA,210051,0,209494,NA,0.000357056143508005,NA,0.997348263040881,NA,">99% date","9-October"
10,10,"Great Central Lake",1994,1994-10-10,283,969,NA,113493,0,109663,NA,0.00853797150485052,NA,0.966253425321385,NA,">50% date","10-October"
10,10,"Great Central Lake",1993,1993-10-10,283,1048,NA,228647,8892,203850,NA,0.00458348458540895,NA,0.891548981617953,NA,">50% date","10-October"
10,10,"Sproat Lake",1993,1993-10-10,283,128,NA,205289,0,204927,NA,0.000623511245122729,NA,0.998236632259887,NA,">99% date","10-October"
10,9,"Great Central Lake",1992,1992-10-09,283,1032,NA,195118,0,186295,NA,0.00528910710441886,NA,0.954781209319489,NA,">50% date","9-October"
10,9,"Sproat Lake",1992,1992-10-09,283,399,NA,221938,0,215882,NA,0.00179779938541394,NA,0.97271310005497,NA,">50% date","9-October"
10,10,"Great Central Lake",1991,1991-10-10,283,36,NA,433390,0,432531,NA,8.30660605920764e-05,NA,0.99801795149865,NA,">99% date","10-October"
10,10,"Great Central Lake",1990,1990-10-10,283,5428,NA,179604,0,166567,NA,0.030222044052471,NA,0.927412529787755,NA,">50% date","10-October"
10,10,"Sproat Lake",1990,1990-10-10,283,1013,NA,112790,0,109742,NA,0.0089812926677897,NA,0.972976327688625,NA,">50% date","10-October"
10,10,"Great Central Lake",1989,1989-10-10,283,507,NA,241263,0,226619,NA,0.00210144116586464,NA,0.939302752597788,NA,">50% date","10-October"
10,9,"Great Central Lake",1988,1988-10-09,283,108,NA,206676,0,204562,NA,0.000522557045810834,NA,0.989771429677369,NA,">50% date","9-October"
10,10,"Great Central Lake",1987,1987-10-10,283,921,NA,290715,0,257485,NA,0.00316805118414942,NA,0.885695612541493,NA,">50% date","10-October"
10,10,"Great Central Lake",1986,1986-10-10,283,912,NA,137807,0,133956,NA,0.00661795119260995,NA,0.97205512056717,NA,">50% date","10-October"
10,10,"Great Central Lake",2022,2022-10-10,283,2,0,211669.26,24373,211644.26,24372,9.44870313242461e-06,0,0.999881891210845,0.999958970992492,">99% date","10-October"
10,10,"Sproat Lake",2022,2022-10-10,283,0,0,368155,47082,367853,47082,0,0,0.999179693335687,1,">99% date","10-October"
10,11,"Great Central Lake",2023,2023-10-11,284,NA,0,118342,91954,NA,91954,NA,0,NA,1,"<1% date","11-October"
10,11,"Sproat Lake",2023,2023-10-11,284,NA,0,123895,54707,NA,54707,NA,0,NA,1,"<1% date","11-October"
10,11,"Great Central Lake",2021,2021-10-11,284,14,0,222215,4627,222070,4627,6.30020475665459e-05,0,0.999347478793061,1,">99% date","11-October"
10,11,"Sproat Lake",2021,2021-10-11,284,8,10,92856,89428,92801,89362,8.61549065219264e-05,0.00011182180077828,0.999407685017662,0.999261976114863,">99% date","11-October"
10,10,"Great Central Lake",2020,2020-10-10,284,2,0,108969,31008,108964,31008,1.83538437537281e-05,0,0.999954115390616,1,">99% date","10-October"
10,10,"Sproat Lake",2020,2020-10-10,284,1,1,129425,40005,129385,39965,7.7264825188333e-06,2.49968753905762e-05,0.999690940699247,0.999000124984377,">99% date","10-October"
10,11,"Great Central Lake",2019,2019-10-11,284,2,1,35992,12828,35949,12809,5.55679039786619e-05,7.79544745868413e-05,0.998805290064459,0.99851886498285,">99% date","11-October"
10,11,"Sproat Lake",2019,2019-10-11,284,2,1,91248,38108,91003,37935,2.19182886200246e-05,2.62412091949197e-05,0.997315009644047,0.995460270809279,">99% date","11-October"
10,11,"Great Central Lake",2018,2018-10-11,284,0,0,36417.81,2201.98,36387.84,2198.92,0,0,0.999177051008833,0.998610341601649,">99% date","11-October"
10,11,"Sproat Lake",2018,2018-10-11,284,0,0,146311.7,11500.62,146222.89,11491.24,0,0,0.999393008214654,0.999184391798007,">99% date","11-October"
10,11,"Great Central Lake",2017,2017-10-11,284,0,0,125845.74,12971.26,125832,12964.96,0,0,0.999890818711861,0.999514310868798,">99% date","11-October"
10,11,"Sproat Lake",2017,2017-10-11,284,0,0,142683.87,153787.81,142623.78,153632.88,0,0,0.999578859194105,0.998992572948402,">99% date","11-October"
10,10,"Great Central Lake",2016,2016-10-10,284,0,0,220952.45,3409.81,220952.45,3409.81,0,0,1,1,">99% date","10-October"
10,10,"Sproat Lake",2016,2016-10-10,284,19.95,1.05,211925.58,21227.17,211876.18,21224.57,9.41368191607639e-05,4.94649074747128e-05,0.999766899304935,0.999877515467205,">99% date","10-October"
10,11,"Great Central Lake",2015,2015-10-11,284,157,0,417774.43,9764.64,414326.39,9764.64,0.000375800883744848,0,0.991746646629379,1,">99% date","11-October"
10,11,"Sproat Lake",2015,2015-10-11,284,626.39,11.61,312265.28,17982.29,308822.08,17918.45,0.00200595468058441,0.000645635233332351,0.988973477935171,0.99644984037072,">50% date","11-October"
10,11,"Great Central Lake",2014,2014-10-11,284,27,11,110050.257727273,60880.994,109791.257727273,60767.994,0.000245342451327207,0.000180680361427739,0.99764652981875,0.998143919923515,">99% date","11-October"
10,11,"Sproat Lake",2014,2014-10-11,284,81.7858755827506,35.5590763403263,278393.240408221,108596.853196603,273625.138839651,106814.063399595,0.000293778237800688,0.000327441130139843,0.982872782537469,0.983583412000153,">50% date","11-October"
10,11,"Great Central Lake",2013,2013-10-11,284,6,3,76964,107768.5,76921.5,107696,7.79585260641339e-05,2.78374478627799e-05,0.999447793773712,0.99932726167665,">99% date","11-October"
10,11,"Sproat Lake",2013,2013-10-11,284,7,24,203377.79521281,264347.291245978,202928.79521281,263999.291245978,3.4418703343083e-05,9.07896573741235e-05,0.997792286028422,0.998683549968075,">99% date","11-October"
10,10,"Great Central Lake",2012,2012-10-10,284,0,0,146503,2841,146494,2841,0,0,0.999938567810898,1,">99% date","10-October"
10,10,"Sproat Lake",2012,2012-10-10,284,0,0,190112,39269,190112,NA,0,0,1,NA,">99% date","10-October"
10,11,"Great Central Lake",2011,2011-10-11,284,0,0,436044,9776,435990,9776,0,0,0.999876159286678,1,">99% date","11-October"
10,11,"Sproat Lake",2011,2011-10-11,284,0,NA,406302,32912,406302,NA,0,NA,1,NA,">99% date","11-October"
10,11,"Great Central Lake",2010,2010-10-11,284,45.9296044544074,0,323555.945404585,24843.1829393628,323445.466085762,24841.9054470709,0.00014195258998247,0,0.999658546472745,0.999948577752899,">99% date","11-October"
10,11,"Sproat Lake",2010,2010-10-11,284,16,7,358235,98201,358222,98195,4.4663419263891e-05,7.12823698333011e-05,0.999963710971848,0.999938900825857,">99% date","11-October"
10,11,"Great Central Lake",2009,2009-10-11,284,23.1233595800525,1.5,196870.770003399,25370.5176615247,195378.737699744,25296.7002012072,0.00011745450876051,5.91237443402585e-05,0.99242126038503,0.997090423565562,">99% date","11-October"
10,11,"Sproat Lake",2009,2009-10-11,284,2,0,156615,21216,156615,21216,1.27701688854835e-05,0,1,1,">99% date","11-October"
10,10,"Great Central Lake",2008,2008-10-10,284,0.25,0,61164.75,12859.2567567568,61162,12859.2567567568,4.08732153732338e-06,0,0.999955039463089,1,">99% date","10-October"
10,10,"Sproat Lake",2008,2008-10-10,284,0,0,89694,27150,89694,27150,0,0,1,1,">99% date","10-October"
10,11,"Great Central Lake",2007,2007-10-11,284,0,0,69588.6666666667,7055,69576.6666666667,7053.33333333333,0,0,0.999827558127281,0.999763760926057,">99% date","11-October"
10,11,"Sproat Lake",2007,2007-10-11,284,0,0,60893,11082,60893,NA,0,0,1,NA,">99% date","11-October"
10,11,"Great Central Lake",2006,2006-10-11,284,4.04164965291956,0,133723.729685586,2039,133491.189873418,NA,3.02238777098303e-05,0,0.99826104302718,NA,">99% date","11-October"
10,11,"Sproat Lake",2006,2006-10-11,284,0,NA,61551,1806,61551,NA,0,NA,1,NA,">99% date","11-October"
10,11,"Great Central Lake",2005,2005-10-11,284,19.0108097287559,0,181291.424381944,12714.6666666667,181191.335201682,NA,0.000104863259768449,0,0.999447910012272,NA,">99% date","11-October"
10,11,"Sproat Lake",2005,2005-10-11,284,31,0,134079,16489,133984,NA,0.000231206974992355,0,0.999291462495991,NA,">99% date","11-October"
10,10,"Great Central Lake",2004,2004-10-10,284,933,44,214851,9559,205170,NA,0.00434254436795733,0.0046029919447641,0.954940865995504,NA,">50% date","10-October"
10,10,"Sproat Lake",2004,2004-10-10,284,203,77,133765,16182,131292,NA,0.0015175868126939,0.00475837350142133,0.981512353754719,NA,">50% date","10-October"
10,11,"Great Central Lake",2003,2003-10-11,284,815.074987159733,41,244873.545564123,5477.08514374183,242153.756891111,NA,0.00332855468434542,0.00748573354694824,0.988893089015615,NA,">50% date","11-October"
10,11,"Sproat Lake",2003,2003-10-11,284,311,18,172530,16471,171523,NA,0.00180258505767113,0.00109282982211159,0.994163333912943,NA,">99% date","11-October"
10,11,"Great Central Lake",2002,2002-10-11,284,654.603540663392,65.7110328668885,268316.303142842,16539.4775212115,263056.264699026,NA,0.00243967113811532,0.00397298117686098,0.980396128068986,NA,">50% date","11-October"
10,11,"Sproat Lake",2002,2002-10-11,284,320,8,203443,16746,198008,NA,0.00157292214526919,0.000477726024125164,0.973284900438944,NA,">50% date","11-October"
10,11,"Great Central Lake",2001,2001-10-11,284,153.619684082625,11.3926111458986,341971.470746463,66855.391496774,335443.712736733,NA,0.000449217836058956,0.000170406767365176,0.980911395925863,NA,">50% date","11-October"
10,11,"Sproat Lake",2001,2001-10-11,284,43,43,188652,182866,186731,NA,0.000227932913512711,0.000235144860170835,0.989817229607955,NA,">50% date","11-October"
10,10,"Great Central Lake",2000,2000-10-10,284,1,NA,61461,10204,61439,NA,1.62704804672882e-05,NA,0.99964204942972,NA,">99% date","10-October"
10,10,"Sproat Lake",2000,2000-10-10,284,0,0,104636,21703,104547,21703,0,0,0.999149432317749,1,">99% date","10-October"
10,11,"Great Central Lake",1999,1999-10-11,284,1,NA,211111.279276675,0,211037.279276675,NA,4.73683833202222e-06,NA,0.99964947396343,NA,">99% date","11-October"
10,11,"Sproat Lake",1999,1999-10-11,284,0,NA,158358.47664386,11277.4577819465,158358.47664386,NA,0,NA,1,NA,">99% date","11-October"
10,11,"Great Central Lake",1998,1998-10-11,284,872,136,240635,33378,229614,32003,0.00362374550668024,0.00407454011624423,0.954200344920731,0.958805201030619,">50% date","11-October"
10,11,"Sproat Lake",1998,1998-10-11,284,713,167,196597,77417,188999,NA,0.00362670844417768,0.00215714894661379,0.961352411277893,NA,">50% date","11-October"
10,11,"Great Central Lake",1997,1997-10-11,284,1,NA,171894.455586796,0,171879.455586796,NA,5.81752329699234e-06,NA,0.999912737150545,NA,">99% date","11-October"
10,10,"Great Central Lake",1996,1996-10-10,284,7,NA,165025,0,164824,NA,4.24178154825026e-05,NA,0.99878200272686,NA,">99% date","10-October"
10,10,"Sproat Lake",1996,1996-10-10,284,41,NA,210051,0,209535,NA,0.000195190691784376,NA,0.997543453732665,NA,">99% date","10-October"
10,11,"Great Central Lake",1994,1994-10-11,284,734,NA,113493,0,110397,NA,0.00646735922039245,NA,0.972720784541778,NA,">50% date","11-October"
10,11,"Great Central Lake",1993,1993-10-11,284,1716,NA,228647,8892,205566,NA,0.00750501865320778,NA,0.89905400027116,NA,">50% date","11-October"
10,11,"Sproat Lake",1993,1993-10-11,284,154,NA,205289,0,205081,NA,0.000750161966788284,NA,0.998986794226676,NA,">99% date","11-October"
10,10,"Great Central Lake",1992,1992-10-10,284,526,NA,195118,0,186821,NA,0.00269580459004295,NA,0.957477013909532,NA,">50% date","10-October"
10,10,"Sproat Lake",1992,1992-10-10,284,370,NA,221938,0,216252,NA,0.00166713226216331,NA,0.974380232317134,NA,">50% date","10-October"
10,11,"Great Central Lake",1991,1991-10-11,284,28,NA,433390,0,432559,NA,6.46069360160594e-05,NA,0.998082558434666,NA,">99% date","11-October"
10,11,"Great Central Lake",1990,1990-10-11,284,3277,NA,179604,0,169844,NA,0.0182456960869468,NA,0.945658225874702,NA,">50% date","11-October"
10,11,"Sproat Lake",1990,1990-10-11,284,493,NA,112790,0,110235,NA,0.00437095487188581,NA,0.977347282560511,NA,">50% date","11-October"
10,11,"Great Central Lake",1989,1989-10-11,284,356,NA,241263,0,226975,NA,0.00147556815591284,NA,0.9407783207537,NA,">50% date","11-October"
10,10,"Great Central Lake",1988,1988-10-10,284,90,NA,206676,0,204652,NA,0.000435464204842362,NA,0.990206893882212,NA,">99% date","10-October"
10,11,"Great Central Lake",1987,1987-10-11,284,929,NA,290715,0,258414,NA,0.00319556954405517,NA,0.888891182085548,NA,">50% date","11-October"
10,11,"Great Central Lake",1986,1986-10-11,284,232,NA,137807,0,134188,NA,0.00168351389987446,NA,0.973738634467044,NA,">50% date","11-October"
10,11,"Great Central Lake",2022,2022-10-11,284,0,0,211669.26,24373,211644.26,24372,0,0,0.999881891210845,0.999958970992492,">99% date","11-October"
10,11,"Sproat Lake",2022,2022-10-11,284,0,0,368155,47082,367853,47082,0,0,0.999179693335687,1,">99% date","11-October"
10,12,"Great Central Lake",2023,2023-10-12,285,NA,0,118342,91954,NA,91954,NA,0,NA,1,"<1% date","12-October"
10,12,"Sproat Lake",2023,2023-10-12,285,NA,0,123895,54707,NA,54707,NA,0,NA,1,"<1% date","12-October"
10,12,"Great Central Lake",2021,2021-10-12,285,9,0,222215,4627,222079,4627,4.05013162927795e-05,0,0.999387980109354,1,">99% date","12-October"
10,12,"Sproat Lake",2021,2021-10-12,285,6,7,92856,89428,92807,89369,6.46161798914448e-05,7.82752605447958e-05,0.999472301197553,0.999340251375408,">99% date","12-October"
10,11,"Great Central Lake",2020,2020-10-11,285,0,0,108969,31008,108964,31008,0,0,0.999954115390616,1,">99% date","11-October"
10,11,"Sproat Lake",2020,2020-10-11,285,4,4,129425,40005,129389,39969,3.09059300753332e-05,9.99875015623047e-05,0.999721846629322,0.999100112485939,">99% date","11-October"
10,12,"Great Central Lake",2019,2019-10-12,285,1,0,35992,12828,35950,12809,2.7783951989331e-05,0,0.998833074016448,0.99851886498285,">99% date","12-October"
10,12,"Sproat Lake",2019,2019-10-12,285,2,2,91248,38108,91005,37937,2.19182886200246e-05,5.24824183898394e-05,0.997336927932667,0.995512753227669,">99% date","12-October"
10,12,"Great Central Lake",2018,2018-10-12,285,0,0,36417.81,2201.98,36387.84,2198.92,0,0,0.999177051008833,0.998610341601649,">99% date","12-October"
10,12,"Sproat Lake",2018,2018-10-12,285,0,0,146311.7,11500.62,146222.89,11491.24,0,0,0.999393008214654,0.999184391798007,">99% date","12-October"
10,12,"Great Central Lake",2017,2017-10-12,285,0,0,125845.74,12971.26,125832,12964.96,0,0,0.999890818711861,0.999514310868798,">99% date","12-October"
10,12,"Sproat Lake",2017,2017-10-12,285,1.12,2.88,142683.87,153787.81,142624.9,153635.76,7.84952076222772e-06,1.87271019725165e-05,0.999586708714867,0.999011300050375,">99% date","12-October"
10,11,"Great Central Lake",2016,2016-10-11,285,0,0,220952.45,3409.81,220952.45,3409.81,0,0,1,1,">99% date","11-October"
10,11,"Sproat Lake",2016,2016-10-11,285,13.3,0.7,211925.58,21227.17,211889.48,21225.27,6.27578794405092e-05,3.29766049831419e-05,0.999829657184376,0.999910492072189,">99% date","11-October"
10,12,"Great Central Lake",2015,2015-10-12,285,386,0,417774.43,9764.64,414712.39,9764.64,0.000923943574047842,0,0.992670590203426,1,">99% date","12-October"
10,12,"Sproat Lake",2015,2015-10-12,285,793.3,14.71,312265.28,17982.29,309615.38,17933.16,0.00254046815579369,0.000818027069967173,0.991513946090965,0.997267867440687,">99% date","12-October"
10,12,"Great Central Lake",2014,2014-10-12,285,10,8,110050.257727273,60880.994,109801.257727273,60775.994,9.08675745656322e-05,0.000131403899220174,0.997737397393316,0.998275323822735,">99% date","12-October"
10,12,"Sproat Lake",2014,2014-10-12,285,65.299290986791,38.2788947163947,278393.240408221,108596.853196603,273690.438130638,106852.342294311,0.000234557746053889,0.000352486223952501,0.983107340283523,0.983935898224105,">50% date","12-October"
10,12,"Great Central Lake",2013,2013-10-12,285,12,2,76964,107768.5,76933.5,107698,0.000155917052128268,1.85582985751866e-05,0.999603710825841,0.999345819975225,">99% date","12-October"
10,12,"Sproat Lake",2013,2013-10-12,285,15,22,203377.79521281,264347.291245978,202943.79521281,264021.291245978,7.37543643066065e-05,8.32238525929466e-05,0.997866040392729,0.998766773820668,">99% date","12-October"
10,11,"Great Central Lake",2012,2012-10-11,285,0,0,146503,2841,146494,2841,0,0,0.999938567810898,1,">99% date","11-October"
10,11,"Sproat Lake",2012,2012-10-11,285,0,NA,190112,39269,190112,NA,0,NA,1,NA,">99% date","11-October"
10,12,"Great Central Lake",2011,2011-10-12,285,0,0,436044,9776,435990,9776,0,0,0.999876159286678,1,">99% date","12-October"
10,12,"Sproat Lake",2011,2011-10-12,285,0,NA,406302,32912,406302,NA,0,NA,1,NA,">99% date","12-October"
10,12,"Great Central Lake",2010,2010-10-12,285,8.68938462650951,1.27749229188078,323555.945404585,24843.1829393628,323454.155470388,24843.1829393628,2.68558954020889e-05,5.14222471009002e-05,0.999685402368147,1,">99% date","12-October"
10,12,"Sproat Lake",2010,2010-10-12,285,7,3,358235,98201,358229,98198,1.95402459279523e-05,3.05495870714148e-05,0.999983251217776,0.999969450412929,">99% date","12-October"
10,12,"Great Central Lake",2009,2009-10-12,285,20.1138703815869,1,196870.770003399,25370.5176615247,195398.851570126,25297.7002012072,0.000102167885975352,3.94158295601723e-05,0.992523428271006,0.997129839395122,">99% date","12-October"
10,12,"Sproat Lake",2009,2009-10-12,285,0,0,156615,21216,156615,21216,0,0,1,1,">99% date","12-October"
10,11,"Great Central Lake",2008,2008-10-11,285,0,0,61164.75,12859.2567567568,61162,12859.2567567568,0,0,0.999955039463089,1,">99% date","11-October"
10,11,"Sproat Lake",2008,2008-10-11,285,0,0,89694,27150,89694,27150,0,0,1,1,">99% date","11-October"
10,12,"Great Central Lake",2007,2007-10-12,285,0,0,69588.6666666667,7055,69576.6666666667,7053.33333333333,0,0,0.999827558127281,0.999763760926057,">99% date","12-October"
10,12,"Sproat Lake",2007,2007-10-12,285,0,0,60893,11082,60893,NA,0,0,1,NA,">99% date","12-October"
10,12,"Great Central Lake",2006,2006-10-12,285,4.08329930583912,1.68,133723.729685586,2039,133495.273172724,NA,3.05353381590527e-05,0.000823933300637567,0.998291578365339,NA,">99% date","12-October"
10,12,"Sproat Lake",2006,2006-10-12,285,0,NA,61551,1806,61551,NA,0,NA,1,NA,">99% date","12-October"
10,12,"Great Central Lake",2005,2005-10-12,285,20.0171154038635,0,181291.424381944,12714.6666666667,181211.352317085,NA,0.000110414022461931,0,0.999558324034734,NA,">99% date","12-October"
10,12,"Sproat Lake",2005,2005-10-12,285,20,0,134079,16489,134004,NA,0.000149165790317649,0,0.999440628286309,NA,">99% date","12-October"
10,11,"Great Central Lake",2004,2004-10-11,285,632,29,214851,9559,205802,NA,0.00294157346253916,0.0030337901454127,0.957882439458043,NA,">50% date","11-October"
10,11,"Sproat Lake",2004,2004-10-11,285,206,89,133765,16182,131498,NA,0.0015400142040145,0.00549993820294154,0.983052367958734,NA,">50% date","11-October"
10,12,"Great Central Lake",2003,2003-10-12,285,198.076414720799,0,244873.545564123,5477.08514374183,242351.833305832,NA,0.000808892664434143,0,0.989701981680049,NA,">50% date","12-October"
10,12,"Sproat Lake",2003,2003-10-12,285,389,22,172530,16471,171912,NA,0.00225468034544717,0.00133568089369194,0.99641801425839,NA,">99% date","12-October"
10,12,"Great Central Lake",2002,2002-10-12,285,689.354806264452,102.323966385843,268316.303142842,16539.4775212115,263745.619505291,NA,0.00256918718016722,0.00618665047034374,0.982965315249153,NA,">50% date","12-October"
10,12,"Sproat Lake",2002,2002-10-12,285,252,9,203443,16746,198260,NA,0.00123867618939949,0.00053744177714081,0.974523576628343,NA,">50% date","12-October"
10,12,"Great Central Lake",2001,2001-10-12,285,332.477926285946,19.7415988311417,341971.470746463,66855.391496774,335776.190663019,NA,0.00097223878225925,0.000295288059633819,0.981883634708122,NA,">50% date","12-October"
